# OMROP Feature input data for implicitly solvated ML training
0.029789,-0.455325,1.000000,3.000000,467.947300,288.528700,4539.452202,78.355300,1.054889
1.178037,-0.438406,4.000000,3.000000,533.788500,330.526100,5363.112249,78.355300,0.289180
0.457031,-0.439141,2.000000,3.000000,522.937400,323.184600,5542.573196,78.355300,3.078245
0.322163,-0.440595,1.000000,3.000000,516.694900,319.350000,5616.466017,78.355300,-2.982557
0.597316,-0.450755,4.000000,3.000000,484.322100,298.568400,4348.420833,78.355300,-0.121229
0.433226,-0.453524,2.000000,3.000000,474.189400,291.936200,4510.393274,78.355300,1.820230
0.044437,-0.453719,1.000000,3.000000,472.432200,290.790000,4577.070592,78.355300,1.024851
1.337551,-0.113528,2.000000,-1.000000,335.889400,206.289700,2589.753944,78.355300,0.386601
17.757529,-0.061464,2.000000,0.000000,377.486300,231.031400,3048.469244,78.355300,1.151859
26.486360,-0.175043,4.000000,1.000000,310.087800,186.899600,1438.279406,78.355300,-0.149323
0.265747,-0.266703,1.000000,-2.000000,505.750100,314.181800,3742.704016,78.355300,-1.694875
0.562067,-0.543142,6.000000,-3.000000,270.764700,169.883900,1670.365283,78.355300,-5.452640
0.597212,-0.555144,1.000000,-3.000000,260.720800,162.661400,1768.781724,78.355300,5.755576
1.824445,-0.027945,3.000000,0.000000,379.903300,223.652700,2131.967647,35.688000,-1.696738
0.332803,-0.028392,4.000000,0.000000,378.765100,222.587400,2166.030866,35.688000,-2.463415
0.221588,-0.029011,5.000000,0.000000,379.136000,222.954100,2187.492022,35.688000,-6.617930
1.792917,-0.028324,6.000000,0.000000,382.353700,225.133300,2196.483862,35.688000,3.739869
0.405185,-0.028765,1.000000,0.000000,371.696500,217.868100,2315.624381,35.688000,-0.579299
0.007430,-0.721215,4.000000,3.000000,173.041600,90.230200,513.209861,78.355300,1.655074
3.102642,-0.709102,5.000000,3.000000,174.199200,90.925800,520.093192,78.355300,3.715801
0.003659,-0.702982,6.000000,3.000000,176.663300,92.154100,531.054337,78.355300,3.565704
4.892470,-0.742658,1.000000,3.000000,165.439500,85.700400,576.424152,78.355300,3.639554
1.069913,-0.115048,1.000000,-1.000000,225.384400,136.130200,1328.590324,78.355300,5.576079
0.921147,-0.182866,1.000000,-2.000000,626.827900,439.572500,8301.552475,8.930000,-0.850621
1.094512,-0.183037,2.000000,-2.000000,623.635100,436.967900,8414.308999,8.930000,0.355397
3.184949,-0.184359,3.000000,-2.000000,622.805400,436.293400,8507.656273,8.930000,0.189792
1.711535,-0.182920,4.000000,-2.000000,618.575000,433.232100,8602.861246,8.930000,0.469383
3.989827,-0.409220,5.000000,-3.000000,631.961300,442.923700,8449.642938,8.930000,-5.681489
3.272736,-0.184075,5.000000,-2.000000,622.724000,436.272800,8648.243088,8.930000,0.068303
0.963195,-0.404872,6.000000,-3.000000,633.009500,443.684000,8452.805344,8.930000,-1.688022
0.775458,-0.173385,2.000000,-2.000000,413.984900,278.042900,3095.909787,8.930000,0.765707
1.958866,-0.395740,3.000000,-3.000000,420.123100,282.382300,3065.492721,8.930000,-2.045289
1.275193,-0.052090,1.000000,1.000000,732.373900,460.751200,7591.410103,8.930000,3.228898
1.010331,-0.246243,2.000000,-2.000000,738.202900,465.044800,7530.814313,8.930000,-0.178219
1.997280,-0.036317,2.000000,0.000000,497.333700,302.725900,3962.150791,35.688000,0.444662
6.178215,-0.045226,1.000000,0.000000,384.719800,231.673800,3160.512373,78.355300,0.039526
6.303237,-0.109738,6.000000,-1.000000,385.872100,230.906200,3278.850322,78.355300,-0.085900
13.747820,-0.063081,1.000000,0.000000,280.425200,168.365700,2090.923465,78.355300,-0.093000
15.867977,-0.126723,3.000000,-1.000000,282.535500,167.878400,2106.772688,78.355300,-0.525594
15.787370,-0.126573,4.000000,-1.000000,281.113900,166.778100,2148.535764,78.355300,2.825911
14.677393,-0.118519,6.000000,-1.000000,282.256000,167.982300,2188.238866,78.355300,0.662168
17.246317,-0.134055,1.000000,-1.000000,277.868800,164.491600,2281.119045,78.355300,7.889963
17.962905,-0.133826,2.000000,-1.000000,281.880100,166.657500,2281.788878,78.355300,1.953044
14.503817,-0.059184,1.000000,0.000000,327.922800,193.327100,2761.020901,78.355300,1.238870
18.326698,-0.120953,4.000000,-1.000000,329.502900,192.606500,2825.395283,78.355300,-1.770080
17.430142,-0.117285,6.000000,-1.000000,328.674400,192.509500,2870.423451,78.355300,-2.011746
21.661109,-0.139087,1.000000,-1.000000,327.927500,190.701000,2967.510166,78.355300,-0.623594
2.184751,-0.110885,4.000000,-1.000000,303.297500,177.718900,2148.769951,78.355300,-0.940312
18.720812,-0.139304,1.000000,-1.000000,289.759700,169.591600,2459.360116,78.355300,0.927359
10.050084,-0.589285,1.000000,3.000000,282.983400,164.993100,1798.421042,78.355300,1.479201
20.870297,-0.113502,1.000000,0.000000,255.136300,147.041300,1508.436398,78.355300,0.691619
5.877783,-0.511980,1.000000,3.000000,408.716700,247.327700,3485.418892,78.355300,1.986794
11.473478,-0.082230,2.000000,1.000000,397.259300,247.456500,2951.063810,78.355300,-0.883058
0.038753,-0.110116,4.000000,1.000000,306.593400,171.923100,1818.900446,78.355300,-0.827689
16.129353,-0.149512,4.000000,1.000000,248.264900,139.663200,984.795803,78.355300,-0.991598
24.921798,-0.143406,2.000000,-1.000000,309.872300,194.797800,1729.212840,78.355300,0.055816
3.058131,-0.021235,1.000000,0.000000,295.832500,186.093900,1407.423310,78.355300,-2.601157
9.133604,-0.271015,2.000000,-2.000000,228.138700,145.420100,757.564837,78.355300,0.260849
10.596539,-0.282245,1.000000,-2.000000,223.818500,142.525000,789.558191,78.355300,-0.403466
0.562712,-0.095769,2.000000,-1.000000,359.800600,233.857100,3295.067918,78.355300,1.553390
10.740697,-0.239839,3.000000,2.000000,389.339300,232.748300,3364.098220,78.355300,-1.151675
9.208238,-0.233386,6.000000,2.000000,395.337600,236.490200,3324.842773,78.355300,2.075600
11.696904,-0.295581,4.000000,2.000000,316.202500,173.527600,2151.249145,78.355300,0.052732
0.049226,-0.091163,4.000000,1.000000,291.497200,166.056700,1984.728318,78.355300,0.159000
0.161427,-0.540714,6.000000,-3.000000,511.139600,316.323400,3849.542905,78.355300,-1.148057
18.278797,-0.290766,1.000000,-2.000000,505.216300,299.053600,5754.343636,78.355300,-1.067846
13.627534,-0.491308,6.000000,-3.000000,484.676700,288.965800,5988.839853,78.355300,-0.843547
7.647138,-0.087036,2.000000,1.000000,265.081500,158.527900,1439.048610,37.219000,1.907009
0.404928,-0.076042,2.000000,1.000000,188.782500,114.619400,737.430094,35.688000,-0.037682
0.122871,-0.065579,2.000000,1.000000,336.899600,191.474800,2171.777131,37.219000,-1.487942
0.104658,-0.076561,1.000000,1.000000,186.885300,112.724800,766.828262,37.219000,-3.110140
0.115214,-0.069949,2.000000,1.000000,317.390100,180.457800,1752.056220,37.219000,-2.448137
0.784526,-0.076537,1.000000,1.000000,197.174000,117.986600,862.258035,37.219000,-3.807241
0.124992,-0.065975,1.000000,1.000000,335.898600,190.274800,2222.594234,37.219000,-3.047565
0.682033,-0.069176,1.000000,1.000000,291.892600,167.706200,1687.297280,37.219000,-3.523721
1.273994,-0.065224,1.000000,1.000000,347.390800,196.516000,2548.889735,37.219000,-3.430581
0.014334,-0.073971,1.000000,1.000000,193.174000,117.628800,732.301170,35.688000,-1.807706
0.085056,-0.007541,2.000000,0.000000,196.938600,120.574600,716.438973,35.688000,-3.060354
0.757792,-0.006678,3.000000,0.000000,356.776300,201.659100,2089.261263,35.688000,-3.196864
0.966101,-0.006770,6.000000,0.000000,377.959200,217.205900,2033.190205,35.688000,-6.672431
0.669182,-0.058141,2.000000,1.000000,366.915500,209.069800,2121.429752,8.930000,0.451435
0.266275,-0.057992,2.000000,1.000000,369.861400,210.837700,2114.130113,8.930000,-0.020897
5.043353,-0.061163,2.000000,1.000000,487.484900,300.615500,4433.214331,35.688000,-3.711424
1.157673,-0.018864,1.000000,0.000000,486.747000,300.534100,4426.823891,35.688000,-0.784283
0.360390,-0.451258,2.000000,3.000000,489.022000,301.619900,4409.211706,78.355300,1.101833
10.642353,-0.283330,1.000000,-2.000000,221.800000,141.168500,789.559319,78.355300,0.230995
0.041967,-0.569662,2.000000,-3.000000,236.383500,151.768800,715.803906,78.355300,0.433752
7.981080,-0.069221,2.000000,1.000000,334.540800,208.259500,1681.609181,35.688000,2.367033
5.858839,-0.067227,2.000000,1.000000,319.542000,198.350700,1381.494056,35.688000,2.021043
10.597452,-0.030728,1.000000,0.000000,495.854500,305.687400,4305.051179,35.688000,-3.838771
0.023497,-0.198800,1.000000,2.000000,492.330100,303.700200,4426.342625,35.688000,-2.640979
8.198223,-0.065312,2.000000,1.000000,494.592300,304.763600,4308.841478,35.688000,0.164435
0.362980,-0.444193,2.000000,3.000000,486.287900,299.630500,4420.707879,35.688000,0.993735
